NO	session	age	sex	city	affiliation	info	Q2.1	Q2.2	Q2.3	Q3.1	Q3.1group	Q3.2a	Q3.2b	Q3.2c	Q3.3a	Q3.3b	Q3.3c	Q3.4a	Q3.4b	Q3.4c	Q3.5a	Q3.5b	Q3.5c	Q4.1	Q4.2	Q4.3	Q4.4	Q4.5	Q4.6	Q4.7a	Q4.7b	Q4.7c	Q5.1	Q5.2	Q5.3	Q5.4	Q5.5	Q6.1	Q6.2	Q6.3	Q6.3.1.1	Q6.3.1.2	Q6.3.1.3	Q6.3.1.4	Q6.3.1.5	Q6.3.2.1	Q6.3.2.2	Q6.3.2.3	Q6.3.2.4
2341	6	24	2	"Singkawang"	"COP"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Nursing Science"	"Satwa liar, hutan lindung"	3	-9	-9	-9	-9	-9	-9	-9	-9	-9
2412	6	46	1	"Bogor"	"FPIK UNPAD"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Marine science"	"perikanan berkelanjutan, konservasi ekosistem laut"	1	2	-9	2	-9	16	-9	-9	-9	-9
2778	6	27	1	"Bogor"	"Unb bogor"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Conservation"	"Satwa"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2190	6	30	1	"Kab.Lombok Barat NTB"	"Balai Taman Nasional Gunung Rinjani"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Perdagangan satwa ilegal, ekologi satwa"	1	2	-9	1	5	7	-9	-9	-9	-9
2555	6	26	1	"Manado"	"Taman Nasional Bogani Nani Wartabone"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Veterinary medicine"	"Pelestarian Populasi Anoa dan Babirussa di Alam"	1	2	-9	2	-9	21	-9	-9	-9	-9
2236	6	28	2	"Depok, Jawa Barat"	"Umum"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Medicine"	"Konservasi penyu"	3	-9	-9	-9	-9	-9	-9	-9	-9	-9
2730	6	20	2	"Bekasi"	"Universitas Lampung"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Konservasi lahan"	1	2	-9	2	-9	22	-9	-9	-9	-9
2833	6	46	2	"Surabaya"	"Unair"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Sociology"	"Peran manusia terhadap resiliensi hewan langka dan dilindungi"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2665	6	33	2	"Yogyakarta"	"WWF Indonesia"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Ekologi bentang alam, asosiasi makhluk hidup dan lingkungan dengan pendekatan spasial"	1	2	-9	2	-9	23	-9	-9	-9	-9
2640	6	22	1	"Yogyakarta"	"UIN Sunan Kalijaga Yogyakarta"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Studi habitat dan perilaku primata"	1	2	-9	2	-9	22	-9	-9	-9	-9
2593	6	48	2	"Kota Sukabumi"	"Volunteer Panthera"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"ekologi"	1	1	9	1	1	22	-9	-9	-9	-9
2322	6	28	1	"Malang"	"Binus University"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Communication Studies"	"Green campaign, green behaviour"	2	-9	-9	-9	-9	-9	1	6	7	5
2176	6	24	1	"Bandar Lampung"	"Tambora Muda"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Anthropology"	"tentang konflik manusia dan satwa yang dilindungi dan upaya melibatkan masyarakat dalam kegiatan konservasi"	2	-9	-9	-9	-9	-9	1	9	7	-9
2671	6	44	1	"Kutai Timur"	"Sekolah Tinggi Pertanian Kutai Timur"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9"	"-9"	1	1	-9	1	-9	-9	-9	-9	-9	-9
2609	6	54	1	"Manado"	"Fakultas Peternakan unsrat"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Animal Husbandry, Production"	"Perbedaan jantan dan betina dari burung2 endemik Sulawesi utara"	1	2	-9	2	-9	19	-9	-9	-9	-9
2441	6	20	1	"Cirebon"	"Universitas Negeri Malang"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Keterlibatan peran masyarakat dalam upaya konservasi"	1	2	-9	2	-9	4	-9	-9	-9	-9
2635	6	19	2	"Kota Tangerang"	"Universitas Negeri Malang"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology education"	"Topik satwa liar dan tumbuhan"	1	2	-9	2	-9	2	-9	-9	-9	-9
2572	6	21	1	"Kutai Kartanegara"	"Universitas Mulawarman"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Konservasi primata dan pohon langka"	1	2	-9	2	-9	7	-9	-9	-9	-9
2435	6	20	1	"Kulon Progo"	"Univeristas Sebelas Maret"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Konservasi sumber daya alam"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2470	6	22	2	"Kabupaten Pekalongan"	"IAIN Pekalongan"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"psychology"	"Konservasi alam dalam psikologi sosial"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2314	6	21	2	"Bandar Lampung"	"Universitas Lampung"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Perubahan Relative Abundance Index (RAI) burung kuau raja di Indonesia"	1	2	-9	2	-9	15	-9	-9	-9	-9
2598	6	21	2	"Kota Malang"	"UIN Malang"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"psychology"	"Hubungan manusi dengan alam"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2324	6	25	1	"Medan"	"Orangutan Information Centre"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"-9"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2429	6	23	1	"Purworejo, branti raya kecamatan natar kabupaten lampung selatan"	"UNILA"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"-9"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2404	6	45	2	"JAKARTA SELATAN"	"TAMAN MARHASATWA RAGUNAN"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Veterinary medicine"	"PERILAKU"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2464	6	21	1	"Kota Pekalongan"	"IAIN Pekalongan"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Islamic studies"	"Metode citizen science untuk topik penelitian konservasi dan pelibatan masyarakat & Metode penelitian psikologi sosial kuantitatif untuk konservasi"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2355	6	22	1	"Bandung"	"SITH ITB"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"-9"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2827	6	43	1	"Pontianak"	"FHI 360"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Perubahan iklim pengaruhnya pada satwa / bentang alam"	1	2	-9	2	-9	7	-9	-9	-9	-9
2277	6	20	2	"Surakarta"	"Universitas Sebelas Maret"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Distribusi satwa dan Mitigasi konflik antara human and non-human primate"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2394	6	29	1	"Lampung"	"WCS"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Fragmentasi habitat"	1	2	-9	1	3	21	-9	-9	-9	-9
2306	6	32	1	"Kota Luwuk Kabupaten Banggai"	"-9"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Kesadaran manusia tentang konservasi"	1	1	2	1	4	21	-9	-9	-9	-9
2688	6	20	2	"Kab Ciamis"	"IAIN CIREBON"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Law"	"Konservasi hewan langka dan dilindungi"	3	-9	-9	-9	-9	-9	-9	-9	-9	-9
2457	6	40	1	"Jakarta"	"Unhas"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Fisheries and marine sciences"	"Satwa laut"	1	1	8	1	5	21	-9	-9	-9	-9
2333	6	21	1	"Kabupaten Sintang"	"Universitas Kapuas Sintang"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Satwa dan Vegetasi"	1	2	-9	2	-9	19	-9	-9	-9	-9
2244	6	22	1	"Salatiga"	"UNS"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"konservasi Leptophryne javanica (herpetofauna endemik Indonesia)"	1	2	-9	2	-9	10	-9	-9	-9	-9
2422	6	27	2	"Pandeglang"	"Umum"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Etnozoologi"	1	1	3	2	-9	5	-9	-9	-9	-9
2573	6	61	1	"Manado"	"Fakultas Peternakan Unsrat"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Veterinary medicine"	"Kelelawar dan Tikus"	1	2	-9	2	-9	11	-9	-9	-9	-9
2731	6	47	1	"Bogor"	"LIPI"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Konservasi Hidupan Liar dan Spesies kunci"	1	2	-9	2	-9	3	-9	-9	-9	-9
2824	6	30	1	"Bogor"	"-9"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"-9"	1	2	-9	2	-9	7	-9	-9	-9	-9
2552	6	22	1	"Kuningan"	"Kelompok studi konservasi fakultas kehutanan uniku"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Habitat satwa liar"	1	2	-9	2	-9	3	-9	-9	-9	-9
2371	6	21	1	"Makassar"	"Universitas Hasanuddin"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Conservation"	"Pandangan masyarakat umum terkait dengan konservasi terhadap satwa liar"	1	2	-9	2	-9	7	-9	-9	-9	-9
2193	6	23	1	"Probolinggo"	"Umum"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Fisheries and marine sciences"	"Konservasi kelautan"	3	-9	-9	-9	-9	-9	-9	-9	-9	-9
2359	6	21	1	"Lampung Tengah"	"Universitas Lampung"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Metode penyadartahuan konservasi terhadap masyarakat"	1	2	-9	2	-9	3	-9	-9	-9	-9
2272	6	22	2	"Yogyakarta"	"Ugm"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Habitat satwa"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2348	6	27	2	"Tanggamus"	"YIARI"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"1. Penelitian Tanaman sebagai daya dukung konservasi , 2. menjadikan konservasi sebagai daya dukung ekologi dan ekonomi"	1	2	-9	2	-9	21	-9	-9	-9	-9
2368	6	35	2	"Jakarta Pusat"	"Direktorat Lingkungan DPP PSI"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Environmental science"	"Sangat"	1	1	6	1	3	21	-9	-9	-9	-9
2373	6	42	2	"Banda Aceh"	"Lembaga Suar Galang Keadilan (LSGK)"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Law"	"Peran masyarakat lokal dalam upaya pencegahan kejahatan perburuan dan perdagangan Satwa Liar Yang DIlindungi"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2832	6	46	2	"Samarinda"	"Fahutan unmul"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Semua yang berhubungan dengan herpetofauna"	1	2	-9	1	-9	-9	-9	-9	-9	-9
2845	6	33	2	"Pontianak"	"Ikabio"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"1) Pengetahun/Kepercayaan Lokal Masyarakat Adat terhadap keanekaragaman hayati (hewan/tumbuhan tertentu), 2) Pemanfaatan dan Pengelolaan Kawasan Hutan oleh masyarakat di sekitar kawasan hutan"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2518	6	33	2	"Pontianak"	"-9"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"1) Pengetahun/Kepercayaan Lokal Masyarakat Adat terhadap keanekaragaman hayati (hewan/tumbuhan tertentu), 2) Pemanfaatan dan Pengelolaan Kawasan Hutan oleh masyarakat di sekitar kawasan hutan"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2738	6	29	2	"Pontianak"	"Freelance"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Satwa liar"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2809	6	23	2	"TOLI-TOLI"	"Universitas Tadulako"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Konservasi Burung"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2501	6	33	2	"Bandung"	"Unpad"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Peran Implementasi Peraturan Konservasi antara manusia dan satwa liar"	1	2	-9	1	3	18	-9	-9	-9	-9
2602	6	47	2	"Malang"	"Unair"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Sociology"	"satwa liar"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2398	6	21	2	"Solo"	"IPB University"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Animal Husbandry, Production"	"Isu konservasi di wilayah pembangunan pariwisata perioritas"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2492	6	22	2	"Tasikmalaya"	"Universitas Siliwangi"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology education"	"Konservasi Penyu dan Kukang"	1	2	-9	2	-9	21	-9	-9	-9	-9
2238	6	30	2	"Cibinong, Kab. Bogor, Jabar"	"LIPI"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Etnobiologi"	1	1	3	2	-9	22	-9	-9	-9	-9
2740	6	21	2	"Tangeang"	"Umum"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Public administration"	"rencana global untuk menyelamatkan Badak banten, sound governance dalam melindungi dan mengembalikan pengakuan hewan indonesia di luar negeri"	2	-9	-9	-9	-9	-9	2	-9	-9	-9
2475	6	25	2	"Bandar Lampung"	"Birdpacker Warriors Unila"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Perdagangan satwa liar dan upaya pelestarian serta konservasi satwa kunci"	1	2	-9	1	2	22	-9	-9	-9	-9
2487	6	38	2	"Bogor"	"Balai Taman Nasional Gunung Halimun Salak SPTNW I Lebak"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Forestry"	"Masyarakat sekitar kawasan"	1	1	6	1	4	7	-9	-9	-9	-9
2420	6	23	2	"Tangerang"	"Universitas Negeri Jakarta"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Peran komunitas lokal dlm upaya konservasi, dan Identifikasi solusi jangka panjang utk keberlanjutan populasi spesies yg terfragmentasi dan terisolir"	1	2	-9	2	-9	7	-9	-9	-9	-9
2411	6	23	2	"Subang"	"Dinas Tanaman Pangan dan Hortikultura Prov. Jawa Barat, WKPP Kab. Indramayu."	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Fisheries and marine sciences"	"-9"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2564	6	22	2	"bogor"	"IPB University"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Veterinary medicine"	"konservasi primata, konflik satwa liar"	1	2	-9	2	-9	-9	-9	-9	-9	-9
2346	6	41	2	"Padang"	"Jurusan Biologi, Universitas Andalas"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"Biology"	"Adaptasi Satwa Liar pada Habitat yang terdegradasi"	1	1	3	1	2	19	-9	-9	-9	-9
